
wavelength,intensity
5.781610107e+02,1.150344382e-03
5.782786255e+02,-9.130535764e-04
5.783962402e+02,-6.860797876e-04
5.785138550e+02,4.694230156e-04
5.786314697e+02,3.420081921e-03
5.787490845e+02,-7.273477386e-04
5.788666992e+02,1.067808364e-03
5.789843140e+02,1.026540413e-03
5.791019287e+02,-6.448118365e-04
5.792195435e+02,-1.284465194e-03
5.793371582e+02,4.075210891e-04
5.794548340e+02,-4.384720523e-04
5.795724487e+02,-2.579247302e-05
5.796900635e+02,-6.035438855e-04
5.798077393e+02,1.397952088e-03
5.799253540e+02,-1.289623760e-04
5.800429688e+02,-1.016223454e-03
5.801606445e+02,6.551288534e-04
5.802782593e+02,-4.178380768e-04
5.803959351e+02,-3.353021457e-04
5.805135498e+02,1.728095696e-03
5.806312256e+02,1.356684137e-03
5.807489014e+02,-3.265327075e-03
5.808665161e+02,-1.243197243e-03
5.809841919e+02,8.614686085e-04
5.811018677e+02,-2.579247302e-05
5.812195435e+02,8.821025840e-04
5.813371582e+02,-7.892497233e-04
5.814548340e+02,-1.305099227e-03
5.815725098e+02,5.313249421e-04
5.816901855e+02,7.737742271e-05
5.818078613e+02,2.630832314e-04
5.819255371e+02,1.232880284e-03
5.820432129e+02,-3.353021457e-04
5.821608887e+02,-3.146681702e-04
5.822785645e+02,8.408346330e-04
5.823962402e+02,-2.316164086e-03
5.825139160e+02,-1.908643026e-04
5.826315918e+02,-4.591060278e-04
5.827492676e+02,-3.146681702e-04
5.828670044e+02,1.170978299e-03
5.829846802e+02,9.646385442e-04
5.831023560e+02,-4.441463854e-03
5.832200928e+02,3.610946442e-05
5.833377686e+02,-7.892497233e-04
5.834554443e+02,-9.955895366e-04
5.835731812e+02,-1.924118493e-03
5.836908569e+02,-1.820948673e-03
5.838085938e+02,-5.210079835e-04
5.839262695e+02,-1.573340851e-03
5.840440063e+02,-3.765701258e-04
5.841616821e+02,-1.140027307e-03
5.842794189e+02,1.170978299e-03
5.843971558e+02,-1.036857488e-03
5.845148315e+02,-9.955895366e-04
5.846325684e+02,-9.955895366e-04
5.847503052e+02,-8.305176743e-04
5.848679810e+02,2.594722901e-03
5.849857178e+02,-1.511438983e-03
5.851034546e+02,-4.384720523e-04
5.852211914e+02,1.599133393e-04
5.853389282e+02,2.424492559e-04
5.854566650e+02,3.048670478e-03
5.855744019e+02,5.725928931e-04
5.856921387e+02,7.154832128e-03
5.858098755e+02,-2.687575761e-03
5.859276123e+02,-1.325733145e-03
5.860453491e+02,-5.158494787e-06
5.861630859e+02,9.646385442e-04
5.862808228e+02,2.429651096e-03
5.863986206e+02,-1.759046689e-03
5.865163574e+02,-1.470171032e-03
5.866340942e+02,-1.697144820e-03
5.867518311e+02,-7.479817141e-04
5.868696289e+02,1.088442397e-03
5.869873657e+02,1.067808364e-03
5.871051025e+02,-4.178380768e-04
5.872229004e+02,2.862964524e-03
5.873406372e+02,-6.035438855e-04
5.874584351e+02,-4.090686329e-03
5.875761719e+02,-2.233628184e-03
5.876939697e+02,-5.622759345e-04
5.878117676e+02,9.233705350e-04
5.879295044e+02,4.487890401e-04
5.880473022e+02,-1.387635130e-03
5.881650391e+02,-8.098836988e-04
5.882828369e+02,-2.254262101e-03
5.884006348e+02,-1.908643026e-04
5.885184326e+02,1.067808364e-03
5.886362305e+02,-2.527662436e-04
5.887539673e+02,-5.210079835e-04
5.888717651e+02,7.582987309e-04
5.889895630e+02,-1.738412771e-03
5.891073608e+02,4.900569911e-04
5.892251587e+02,2.424492559e-04
5.893429565e+02,3.605787875e-03
5.894607544e+02,-2.914549550e-03
5.895785522e+02,-2.579247302e-05
5.896963501e+02,1.232880284e-03
5.898141479e+02,-8.098836988e-04
5.899319458e+02,-5.210079835e-04
5.900498047e+02,-2.527662436e-04
5.901676025e+02,7.170307799e-04
5.902854004e+02,1.418586005e-03
5.904031982e+02,-2.212994266e-03
5.905210571e+02,-2.527662436e-04
5.906388550e+02,6.757628289e-04
5.907566528e+02,-1.635242836e-03
5.908745117e+02,-2.114982781e-04
5.909923096e+02,2.120141406e-03
5.911101685e+02,9.027365595e-04
5.912279663e+02,1.067808364e-03
5.913458252e+02,2.011812903e-04
5.914636230e+02,2.120141406e-03
5.915814819e+02,-1.016223454e-03
5.916993408e+02,-1.016223454e-03
5.918171387e+02,1.789997681e-03
5.919349976e+02,-9.336875519e-04
5.920528564e+02,-1.346367178e-03
5.921706543e+02,-1.655876869e-03
5.922885132e+02,5.106909666e-04
5.924063721e+02,-7.479817141e-04
5.925242310e+02,4.823192488e-03
5.926420898e+02,1.521755941e-03
5.927599487e+02,5.725928931e-04
5.928778076e+02,-4.178380768e-04
5.929956055e+02,-2.605039859e-03
5.931134644e+02,-1.346367178e-03
5.932313232e+02,7.582987309e-04
5.933492432e+02,-2.114982781e-04
5.934671021e+02,-2.605039859e-03
5.935849609e+02,8.202006575e-04
5.937028198e+02,-1.263831160e-03
5.938206787e+02,6.138609024e-04
5.939385376e+02,5.313249421e-04
5.940563965e+02,2.429651096e-03
5.941743164e+02,-2.646307694e-03
5.942921753e+02,-1.614608802e-03
5.944100342e+02,-1.635242836e-03
5.945279541e+02,1.186453810e-04
5.946458130e+02,-6.706043496e-05
5.947637329e+02,1.645559794e-03
5.948815918e+02,-3.353021457e-04
5.949994507e+02,-1.428903081e-03
5.951173706e+02,-8.098836988e-04
5.952352905e+02,-2.666941844e-03
5.953531494e+02,-5.158494787e-06
5.954710693e+02,5.106909666e-04
5.955889282e+02,1.955069602e-03
5.957068481e+02,1.831265632e-03
5.958247681e+02,1.191612333e-03
5.959426270e+02,2.388383029e-03
5.960605469e+02,-5.622759345e-04
5.961784668e+02,-1.495963515e-04
5.962963867e+02,-2.997085452e-03
5.964143066e+02,2.285213210e-03
5.965321655e+02,-8.769441047e-05
5.966500854e+02,-1.201929292e-03
5.967680054e+02,-2.254262101e-03
5.968859253e+02,2.429651096e-03
5.970038452e+02,-2.522503957e-03
5.971217651e+02,2.450285014e-03
5.972396851e+02,5.932268687e-04
5.973576050e+02,1.191612333e-03
5.974755249e+02,-6.860797876e-04
5.975935059e+02,1.728095696e-03
5.977114258e+02,-1.882850542e-03
5.978293457e+02,-9.955895366e-04
5.979472656e+02,-8.305176743e-04
5.980651855e+02,-6.706043496e-05
5.981831665e+02,-1.759046689e-03
5.983010864e+02,-1.532072900e-03
5.984190063e+02,-1.820948673e-03
5.985369873e+02,-2.321322681e-04
5.986549072e+02,-1.614608802e-03
5.987728882e+02,4.075210891e-04
5.988908081e+02,1.356684137e-03
5.990087891e+02,-2.734002192e-04
5.991267090e+02,1.356684137e-03
5.992446899e+02,1.109076315e-03
5.993626099e+02,-5.003740080e-04
5.994805908e+02,1.542389975e-03
5.995985107e+02,-5.158494787e-06
5.997164917e+02,-5.416419590e-04
5.998344727e+02,-1.428903081e-03
5.999524536e+02,3.543885890e-03
6.000703735e+02,1.005906495e-03
6.001883545e+02,-3.146681702e-04
6.003063354e+02,-7.892497233e-04
6.004243164e+02,-1.552706934e-03
6.005422974e+02,-2.321322681e-04
6.006602173e+02,1.336050103e-03
6.007781982e+02,-2.563771792e-03
6.008961792e+02,1.418586005e-03
6.010141602e+02,2.718526637e-03
6.011321411e+02,-1.201929292e-03
6.012501221e+02,-3.285961226e-03
6.013681030e+02,9.801139822e-05
6.014861450e+02,9.801139822e-05
6.016041260e+02,1.748729730e-03
6.017221069e+02,-2.006654395e-03
6.018400879e+02,-2.527662436e-04
6.019580688e+02,-2.708209679e-03
6.020761108e+02,1.356684137e-03
6.021940918e+02,-8.305176743e-04
6.023120728e+02,2.630832314e-04
6.024300537e+02,-1.882850542e-03
6.025480957e+02,-1.532072900e-03
6.026660767e+02,-1.289623760e-04
6.027841187e+02,-1.779680722e-03
6.029020996e+02,-5.003740080e-04
6.030200806e+02,-8.769441047e-05
6.031381226e+02,-1.697144820e-03
6.032561646e+02,4.281550646e-04
6.033741455e+02,1.026540413e-03
6.034921875e+02,2.285213210e-03
6.036101685e+02,-1.532072900e-03
6.037282104e+02,-1.490804949e-03
6.038462524e+02,-1.738412771e-03
6.039642334e+02,-7.892497233e-04
6.040822754e+02,-3.559361503e-04
6.042003174e+02,5.932268687e-04
6.043183594e+02,-2.089190297e-03
6.044363403e+02,9.646385442e-04
6.045543823e+02,-5.158494787e-06
6.046724243e+02,-1.036857488e-03
6.047904663e+02,-6.035438855e-04
6.049085083e+02,2.842330607e-03
6.050265503e+02,-3.822444705e-03
6.051445923e+02,2.218152804e-04
6.052626343e+02,7.376647554e-04
6.053806763e+02,2.801062539e-03
6.054987183e+02,-9.336875519e-04
6.056167603e+02,7.170307799e-04
6.057348022e+02,-1.078125439e-03
6.058528442e+02,-3.884346457e-03
6.059708862e+02,-2.522503957e-03
6.060889893e+02,-1.841582591e-03
6.062070312e+02,-6.654458120e-04
6.063250732e+02,1.913801534e-03
6.064431152e+02,-1.289623760e-04
6.065612183e+02,-3.512935014e-03
6.066792603e+02,-1.614608802e-03
6.067973022e+02,1.191612333e-03
6.069154053e+02,9.646385442e-04
6.070334473e+02,8.614686085e-04
6.071515503e+02,-6.654458120e-04
6.072695923e+02,-1.697144820e-03
6.073876953e+02,-1.779680722e-03
6.075057373e+02,-3.353021457e-04
6.076238403e+02,-3.058987437e-03
6.077418823e+02,-9.955895366e-04
6.078599854e+02,-1.140027307e-03
6.079780884e+02,-1.552706934e-03
6.080961304e+02,1.232880284e-03
6.082142334e+02,-2.579247302e-05
6.083323364e+02,1.392793638e-04
6.084503784e+02,6.757628289e-04
6.085684814e+02,1.547548345e-05
6.086865845e+02,1.975703519e-03
6.088046875e+02,1.392793638e-04
6.089227905e+02,-6.035438855e-04
6.090408936e+02,-2.295530168e-03
6.091589355e+02,1.212246250e-03
6.092770386e+02,-3.559361503e-04
6.093951416e+02,7.582987309e-04
6.095132446e+02,-6.448118365e-04
6.096313477e+02,9.233705350e-04
6.097494507e+02,-9.749555029e-04
6.098675537e+02,-2.274896251e-03
6.099857178e+02,7.376647554e-04
6.101038208e+02,1.129710348e-03
6.102219238e+02,1.624925877e-03
6.103400269e+02,2.615356818e-03
6.104581299e+02,-1.470171032e-03
6.105762329e+02,1.129710348e-03
6.106943970e+02,-3.559361503e-04
6.108125000e+02,1.805473148e-04
6.109306030e+02,1.418586005e-03
6.110487671e+02,7.789327065e-04
6.111668701e+02,-4.591060278e-04
6.112849731e+02,1.686827745e-03
6.114031372e+02,1.212246250e-03
6.115212402e+02,1.893167617e-03
6.116394043e+02,1.831265632e-03
6.117575073e+02,2.842330607e-03
6.118756714e+02,8.202006575e-04
6.119937744e+02,-1.325733145e-03
6.121119385e+02,2.512186999e-03
6.122300415e+02,1.418586005e-03
6.123482056e+02,-1.495963515e-04
6.124663696e+02,4.487890401e-04
6.125844727e+02,-4.384720523e-04
6.127026367e+02,7.582987309e-04
6.128208008e+02,-1.511438983e-03
6.129389648e+02,-1.738412771e-03
6.130570679e+02,-1.325733145e-03
6.131752319e+02,-5.829099100e-04
6.132933960e+02,-1.243197243e-03
6.134115601e+02,-1.759046689e-03
6.135297241e+02,-1.367001096e-03
6.136478882e+02,2.837172069e-04
6.137660522e+02,-5.003740080e-04
6.138842163e+02,-2.254262101e-03
6.140023804e+02,5.313249421e-04
6.141205444e+02,-4.591060278e-04
6.142387085e+02,6.138609024e-04
6.143568726e+02,-1.449536998e-03
6.144750366e+02,-2.579247302e-05
6.145932007e+02,-3.559361503e-04
6.147113647e+02,1.129710348e-03
6.148295288e+02,3.610946442e-05
6.149477539e+02,7.582987309e-04
6.150659180e+02,1.563023892e-03
6.151840820e+02,1.392793638e-04
6.153022461e+02,5.313249421e-04
6.154204712e+02,-6.860797876e-04
6.155386353e+02,-1.820948673e-03
6.156567993e+02,-1.201929292e-03
6.157750244e+02,1.831265632e-03
6.158931885e+02,3.456191625e-04
6.160113525e+02,-1.702303271e-04
6.161295776e+02,-2.274896251e-03
6.162477417e+02,2.218152804e-04
6.163659668e+02,-1.614608802e-03
6.164841309e+02,5.313249421e-04
6.166023560e+02,1.805473148e-04
6.167205811e+02,-2.130458364e-03
6.168387451e+02,-3.972041013e-04
6.169569702e+02,-4.591060278e-04
6.170751343e+02,-1.078125439e-03
6.171933594e+02,-7.273477386e-04
6.173115845e+02,-3.972041013e-04
6.174298096e+02,-4.178380768e-04
6.175479736e+02,-1.160661341e-03
6.176661987e+02,-8.924196009e-04
6.177844238e+02,9.801139822e-05
6.179026489e+02,2.388383029e-03
6.180208740e+02,2.450285014e-03
6.181390991e+02,4.281550646e-04
6.182572632e+02,1.769363647e-03
6.183754883e+02,1.604291843e-03
6.184937134e+02,3.791493597e-03
6.186119385e+02,-1.160661341e-03
6.187301636e+02,3.791493597e-03
6.188483887e+02,2.424492559e-04
6.189666138e+02,-8.511516498e-04
6.190848389e+02,-2.114982781e-04
6.192031250e+02,-1.511438983e-03
6.193213501e+02,-4.384720523e-04
6.194395752e+02,9.646385442e-04
6.195578003e+02,-6.654458120e-04
6.196760254e+02,1.439220039e-03
6.197942505e+02,-7.686156896e-04
6.199125366e+02,-8.769441047e-05
6.200307617e+02,6.138609024e-04
6.201489868e+02,-3.017719369e-03
6.202672729e+02,-1.903484575e-03
6.203854980e+02,1.129710348e-03
6.205037231e+02,2.718526637e-03
6.206220093e+02,6.757628289e-04
6.207402344e+02,4.281550646e-04
6.208585205e+02,6.138609024e-04
6.209767456e+02,-1.325733145e-03
6.210950317e+02,-8.098836988e-04
6.212132568e+02,-2.151092282e-03
6.213315430e+02,2.218152804e-04
6.214497681e+02,1.253514201e-03
6.215680542e+02,-8.305176743e-04
6.216862793e+02,4.487890401e-04
6.218045654e+02,-4.384720523e-04
6.219228516e+02,2.218152804e-04
6.220410767e+02,-5.622759345e-04
6.221593628e+02,-2.006654395e-03
6.222776489e+02,-1.986020477e-03
6.223959351e+02,6.757628289e-04
6.225141602e+02,-2.563771792e-03
6.226324463e+02,3.868871136e-04
6.227507324e+02,1.005906495e-03
6.228690186e+02,-6.241778610e-04
6.229873047e+02,1.067808364e-03
6.231055908e+02,2.630832314e-04
6.232238770e+02,2.223311225e-03
6.233421631e+02,2.367749112e-03
6.234604492e+02,2.837172069e-04
6.235787354e+02,7.995666820e-04
6.236970215e+02,1.047174446e-03
6.238153076e+02,-8.769441047e-05
6.239335938e+02,9.801139822e-05
6.240518799e+02,2.011812903e-04
6.241701660e+02,-2.527662436e-04
6.242884521e+02,-2.873281483e-03
6.244067383e+02,1.186453810e-04
6.245250244e+02,3.868871136e-04
6.246433716e+02,6.138609024e-04
6.247616577e+02,2.424492559e-04
6.248799438e+02,8.202006575e-04
6.249982300e+02,-1.552706934e-03
6.251165771e+02,1.805473148e-04
6.252348633e+02,3.853395581e-03
6.253531494e+02,2.011812903e-04
6.254714966e+02,-1.083283933e-04
6.255897827e+02,6.344948779e-04
6.257081299e+02,-2.501870040e-03
6.258264160e+02,7.376647554e-04
6.259447632e+02,1.975703519e-03
6.260630493e+02,-9.130535764e-04
6.261813965e+02,-3.765701258e-04
6.262996826e+02,-4.384720523e-04
6.264180298e+02,2.532820916e-03
6.265363159e+02,1.067808364e-03
6.266546631e+02,5.313249421e-04
6.267730103e+02,1.232880284e-03
6.268912964e+02,1.686827745e-03
6.270096436e+02,4.451781046e-03
6.271279907e+02,-3.574836766e-03
6.272462769e+02,-2.321322681e-04
6.273646240e+02,9.027365595e-04
6.274829712e+02,3.234376200e-03
6.276013184e+02,-1.635242836e-03
6.277196045e+02,-1.882850542e-03
6.278379517e+02,8.821025840e-04
6.279562988e+02,-7.273477386e-04
6.280746460e+02,-8.305176743e-04
6.281929932e+02,9.027365595e-04
6.283113403e+02,-3.162157256e-03
6.284296875e+02,-9.749555029e-04
6.285480347e+02,1.067808364e-03
6.286663818e+02,-1.408269047e-03
6.287847290e+02,-1.057491405e-03
6.289030762e+02,8.821025840e-04
6.290214233e+02,2.553454833e-03
6.291397705e+02,2.243945142e-03
6.292581177e+02,-1.119393390e-03
6.293764648e+02,7.737742271e-05
6.294948120e+02,-1.702303271e-04
6.296131592e+02,-2.940341947e-04
6.297315674e+02,-2.151092282e-03
6.298499146e+02,1.934435568e-03
6.299682617e+02,-1.986020477e-03
6.300866089e+02,-8.511516498e-04
6.302050171e+02,-1.408269047e-03
6.303233643e+02,2.759794705e-03
6.304417114e+02,-7.892497233e-04
6.305601196e+02,-7.479817141e-04
6.306784668e+02,-1.908643026e-04
6.307968140e+02,-4.591060278e-04
6.309152222e+02,-6.654458120e-04
6.310335693e+02,1.005906495e-03
6.311519775e+02,-1.800314640e-03
6.312703247e+02,-1.965386560e-03
6.313887329e+02,5.519589176e-04
6.315070801e+02,-1.676510787e-03
6.316254883e+02,1.439220039e-03
6.317438354e+02,8.202006575e-04
6.318622437e+02,-1.098759356e-03
6.319806519e+02,-1.552706934e-03
6.320989990e+02,-1.635242836e-03
6.322174072e+02,9.801139822e-05
6.323358154e+02,-3.559361503e-04
6.324541626e+02,-4.797400034e-04
6.325725708e+02,-5.003740080e-04
6.326909790e+02,8.614686085e-04
6.328093872e+02,1.377318054e-03
6.329277344e+02,-8.305176743e-04
6.330461426e+02,6.757628289e-04
6.331645508e+02,-2.940341947e-04
6.332829590e+02,6.757628289e-04
6.334013672e+02,2.491553081e-03
6.335197754e+02,4.075210891e-04
6.336381836e+02,3.662531381e-04
6.337565308e+02,7.170307799e-04
6.338749390e+02,2.759794705e-03
6.339933472e+02,-1.841582591e-03
6.341117554e+02,3.662531381e-04
6.342301636e+02,-1.573340851e-03
6.343485718e+02,-1.495963515e-04
6.344670410e+02,5.519589176e-04
6.345854492e+02,7.789327065e-04
6.347038574e+02,1.521755941e-03
6.348222656e+02,-1.222563209e-03
6.349406738e+02,2.837172069e-04
6.350590820e+02,1.501122024e-03
6.351774902e+02,-2.940341947e-04
6.352959595e+02,-2.708209679e-03
6.354143677e+02,-1.057491405e-03
6.355327759e+02,1.805473148e-04
6.356511841e+02,1.563023892e-03
6.357696533e+02,-2.274896251e-03
6.358880615e+02,3.662531381e-04
6.360064697e+02,2.801062539e-03
6.361249390e+02,-6.860797876e-04
6.362433472e+02,1.047174446e-03
6.363617554e+02,-7.892497233e-04
6.364802246e+02,-3.146681702e-04
6.365986328e+02,-3.863712540e-03
6.367171021e+02,1.748729730e-03
6.368355103e+02,-8.511516498e-04
6.369539795e+02,1.666193828e-03
6.370723877e+02,-1.495963515e-04
6.371908569e+02,-8.098836988e-04
6.373092651e+02,-4.178380768e-04
6.374277344e+02,4.900569911e-04
6.375462036e+02,-1.201929292e-03
6.376646118e+02,-4.384720523e-04
6.377830811e+02,-1.305099227e-03
6.379015503e+02,-4.797400034e-04
6.380199585e+02,-1.495963515e-04
6.381384277e+02,3.249851579e-04
6.382568970e+02,-2.109824447e-03
6.383753052e+02,6.344948779e-04
6.384937744e+02,-7.686156896e-04
6.386122437e+02,-1.057491405e-03
6.387307129e+02,1.831265632e-03
6.388491821e+02,1.186453810e-04
6.389676514e+02,-2.151092282e-03
6.390860596e+02,-6.035438855e-04
6.392045288e+02,-2.130458364e-03
6.393229980e+02,-3.146681702e-04
6.394414673e+02,-1.717778738e-03
6.395599365e+02,1.810631715e-03
6.396784058e+02,4.075210891e-04
6.397968750e+02,4.075210891e-04
6.399153442e+02,8.821025840e-04
6.400338135e+02,-1.078125439e-03
6.401522827e+02,-2.336798236e-03
6.402707520e+02,1.047174446e-03
6.403892212e+02,-1.078125439e-03
6.405076904e+02,1.109076315e-03
6.406262207e+02,3.585153958e-03
6.407446899e+02,1.377318054e-03
6.408631592e+02,7.376647554e-04
6.409816284e+02,-2.734002192e-04
6.411000977e+02,1.005906495e-03
6.412186279e+02,-5.158494787e-06
6.413370972e+02,1.604291843e-03
6.414555664e+02,-5.210079835e-04
6.415740356e+02,2.677258803e-03
6.416925659e+02,-1.495963515e-04
6.418110352e+02,1.397952088e-03
6.419295044e+02,-2.047922462e-03
6.420480347e+02,1.186453810e-04
6.421665039e+02,7.582987309e-04
6.422850342e+02,1.150344382e-03
6.424035034e+02,-5.416419590e-04
6.425219727e+02,2.409016946e-03
6.426405029e+02,4.281550646e-04
6.427589722e+02,-1.593974885e-03
6.428775024e+02,-6.860797876e-04
6.429959717e+02,3.610946442e-05
6.431145020e+02,2.120141406e-03
6.432329712e+02,2.264579292e-03
6.433515015e+02,-1.263831160e-03
6.434700317e+02,6.757628289e-04
6.435885010e+02,-1.057491405e-03
6.437070312e+02,-1.908643026e-04
6.438255615e+02,-3.146681702e-04
6.439440308e+02,2.011812903e-04
6.440625610e+02,-6.654458120e-04
6.441810913e+02,3.249851579e-04
6.442995605e+02,-1.495963515e-04
6.444180908e+02,1.253514201e-03
6.445366211e+02,-5.158494787e-06
6.446551514e+02,-1.057491405e-03
6.447736816e+02,-1.408269047e-03
6.448921509e+02,9.646385442e-04
6.450106812e+02,1.547548345e-05
6.451292114e+02,-2.579247302e-05
6.452477417e+02,-7.479817141e-04
6.453662720e+02,1.893167617e-03
6.454848022e+02,2.837172069e-04
6.456033325e+02,6.551288534e-04
6.457218628e+02,-1.016223454e-03
6.458403931e+02,6.551288534e-04
6.459589233e+02,-2.068556380e-03
6.460774536e+02,3.249851579e-04
6.461959839e+02,-1.532072900e-03
6.463145142e+02,6.344948779e-04
6.464330444e+02,-1.841582591e-03
6.465515747e+02,-9.955895366e-04
6.466701050e+02,-5.210079835e-04
6.467886353e+02,2.202677308e-03
6.469071655e+02,4.900569911e-04
6.470256958e+02,-5.210079835e-04
6.471442871e+02,-3.353021457e-04
6.472628174e+02,-1.346367178e-03
6.473813477e+02,-6.654458120e-04
6.474998779e+02,2.424492559e-04
6.476184692e+02,-2.687575761e-03
6.477369995e+02,-2.316164086e-03
6.478555298e+02,-1.078125439e-03
6.479740601e+02,9.852724615e-04
6.480926514e+02,9.801139822e-05
6.482111816e+02,5.674344357e-05
6.483297729e+02,-2.212994266e-03
6.484483032e+02,-2.192360349e-03
6.485668335e+02,-3.781176638e-03
6.486854248e+02,3.420081921e-03
6.488039551e+02,2.037605504e-03
6.489225464e+02,1.563023892e-03
6.490410767e+02,-6.654458120e-04
6.491596680e+02,-2.734002192e-04
6.492781982e+02,-8.924196009e-04
6.493967896e+02,-1.289623760e-04
6.495153198e+02,-3.765701258e-04
6.496339111e+02,3.610946442e-05
6.497524414e+02,1.501122024e-03
6.498710327e+02,9.646385442e-04
6.499895630e+02,5.313249421e-04
6.501081543e+02,5.106909666e-04
6.502267456e+02,-1.016223454e-03
6.503452759e+02,7.789327065e-04
6.504638672e+02,-3.285961226e-03
6.505824585e+02,-6.706043496e-05
6.507010498e+02,-1.495963515e-04
6.508195801e+02,2.182043390e-03
6.509381714e+02,-9.543215274e-04
6.510567627e+02,-5.829099100e-04
6.511753540e+02,-1.779680722e-03
6.512938843e+02,1.274148235e-03
6.514124756e+02,-5.003740080e-04
6.515310669e+02,-1.495963515e-04
6.516496582e+02,-1.201929292e-03
6.517682495e+02,1.232880284e-03
6.518868408e+02,-1.944752526e-03
6.520054321e+02,5.106909666e-04
6.521240234e+02,1.186453810e-04
6.522425537e+02,-1.759046689e-03
6.523611450e+02,2.424492559e-04
6.524797363e+02,4.900569911e-04
6.525983276e+02,-7.686156896e-04
6.527169189e+02,-8.924196009e-04
6.528355103e+02,-1.140027307e-03
6.529541626e+02,-2.114982781e-04
6.530727539e+02,6.757628289e-04
6.531913452e+02,-1.511438983e-03
6.533099365e+02,-1.428903081e-03
6.534285278e+02,-2.481235890e-03
6.535471191e+02,-1.243197243e-03
6.536657104e+02,-1.305099227e-03
6.537843018e+02,9.646385442e-04
6.539029541e+02,-6.860797876e-04
6.540215454e+02,6.551288534e-04
6.541401367e+02,-2.734002192e-04
6.542587280e+02,-4.642645217e-05
6.543773193e+02,2.285213210e-03
6.544959717e+02,-2.955817385e-03
6.546145630e+02,-9.749555029e-04
6.547331543e+02,1.212246250e-03
6.548518066e+02,2.016971353e-03
6.549703979e+02,-7.892497233e-04
6.550889893e+02,3.832761664e-03
6.552076416e+02,1.624925877e-03
6.553262329e+02,1.851899666e-03
6.554448242e+02,-1.181295258e-03
6.555634766e+02,-8.924196009e-04
6.556820679e+02,-9.955895366e-04
6.558007202e+02,2.862964524e-03
6.559193115e+02,1.934435568e-03
6.560379639e+02,4.281550646e-04
6.561565552e+02,3.043511824e-04
6.562752075e+02,1.934435568e-03
6.563937988e+02,2.016971353e-03
6.565124512e+02,-6.654458120e-04
6.566310425e+02,-2.501870040e-03
6.567496948e+02,7.582987309e-04
6.568683472e+02,-1.289623760e-04
6.569869385e+02,4.281550646e-04
6.571055908e+02,7.737742271e-05
6.572241821e+02,-2.114982781e-04
6.573428345e+02,4.281550646e-04
6.574614868e+02,1.129710348e-03
6.575800781e+02,-2.527662436e-04
6.576987305e+02,-8.769441047e-05
6.578173828e+02,2.218152804e-04
6.579360352e+02,2.016971353e-03
6.580546265e+02,-2.130458364e-03
6.581732788e+02,-6.241778610e-04
6.582919312e+02,-1.470171032e-03
6.584105835e+02,-5.003740080e-04
6.585292358e+02,2.986768493e-03
6.586478271e+02,-7.892497233e-04
6.587664795e+02,1.934435568e-03
6.588851318e+02,-7.686156896e-04
6.590037842e+02,-1.057491405e-03
6.591224365e+02,2.218152804e-04
6.592410889e+02,-1.201929292e-03
6.593597412e+02,1.521755941e-03
6.594783936e+02,-1.346367178e-03
6.595970459e+02,-3.765701258e-04
6.597156982e+02,-1.511438983e-03
6.598343506e+02,-9.543215274e-04
6.599530029e+02,-1.511438983e-03
6.600716553e+02,8.202006575e-04
6.601903076e+02,3.564519808e-03
6.603089600e+02,-8.305176743e-04
6.604276123e+02,-9.543215274e-04
6.605462646e+02,-5.829099100e-04
6.606649170e+02,-1.614608802e-03
6.607835693e+02,-1.697144820e-03
6.609022217e+02,-6.035438855e-04
6.610208740e+02,-1.289623760e-04
6.611395264e+02,-1.083283933e-04
6.612582397e+02,2.837172069e-04
6.613768921e+02,-5.416419590e-04
6.614955444e+02,-2.579247302e-05
6.616141968e+02,-4.591060278e-04
6.617328491e+02,-1.325733145e-03
6.618515625e+02,-3.146681702e-04
6.619702148e+02,3.626421792e-03
6.620888672e+02,2.161409240e-03
6.622075806e+02,-5.210079835e-04
6.623262329e+02,-1.697144820e-03
6.624448853e+02,1.501122024e-03
6.625635986e+02,-7.273477386e-04
6.626822510e+02,1.129710348e-03
6.628009033e+02,9.233705350e-04
6.629196167e+02,2.429651096e-03
6.630382690e+02,-2.527662436e-04
6.631569214e+02,1.831265632e-03
6.632756348e+02,-1.841582591e-03
6.633942871e+02,-8.717856253e-04
6.635130005e+02,-2.114982781e-04
6.636316528e+02,-1.470171032e-03
6.637503662e+02,9.440045105e-04
6.638690186e+02,1.501122024e-03
6.639877319e+02,-2.646307694e-03
6.641063843e+02,7.582987309e-04
6.642250977e+02,1.563023892e-03
6.643437500e+02,3.662531381e-04
6.644624634e+02,-8.511516498e-04
6.645811768e+02,1.005906495e-03
6.646998291e+02,1.547548345e-05
6.648185425e+02,1.129710348e-03
6.649371948e+02,-8.924196009e-04
6.650559082e+02,-7.067137631e-04
6.651746216e+02,2.450285014e-03
6.652932739e+02,5.725928931e-04
6.654119873e+02,-6.860797876e-04
6.655307007e+02,-1.346367178e-03
6.656493530e+02,7.582987309e-04
6.657680664e+02,2.182043390e-03
6.658867798e+02,1.336050103e-03
6.660054932e+02,6.963968044e-04
6.661241455e+02,-1.882850542e-03
6.662428589e+02,1.748729730e-03
6.663615723e+02,-6.448118365e-04
6.664802856e+02,-2.192360349e-03
6.665989990e+02,9.852724615e-04
6.667177124e+02,1.392793638e-04
6.668363647e+02,-2.378066070e-03
6.669550781e+02,1.934435568e-03
6.670737915e+02,-1.083283933e-04
6.671925049e+02,5.313249421e-04
